N Estimator,Jumlah Fitur,Nilai Akurasi
103,248,0.7719298245614035
103,249,0.775438596491228
103,250,0.7719298245614035
103,251,0.7543859649122807
103,252,0.7578947368421053
103,253,0.7684210526315789
103,254,0.7578947368421053
103,255,0.7649122807017544
103,256,0.775438596491228
103,257,0.7684210526315789
103,258,0.7684210526315789
103,259,0.7649122807017544
104,230,0.7929824561403509
104,231,0.7719298245614035
104,232,0.7684210526315789
104,233,0.775438596491228
104,234,0.775438596491228
104,235,0.7473684210526316
104,236,0.7543859649122807
104,237,0.7578947368421053
104,238,0.7578947368421053
104,239,0.7719298245614035
104,240,0.7719298245614035
104,241,0.7543859649122807
104,242,0.7614035087719299
104,243,0.7719298245614035
104,244,0.743859649122807
104,245,0.7649122807017544
104,246,0.7719298245614035
104,247,0.7719298245614035
104,248,0.7368421052631579
104,249,0.7403508771929824
104,250,0.7473684210526316
104,251,0.7719298245614035
104,252,0.7649122807017544
104,253,0.7543859649122807
104,254,0.7508771929824561
104,255,0.7684210526315789
104,256,0.7719298245614035
104,257,0.7298245614035088
104,258,0.7543859649122807
104,259,0.7719298245614035
105,230,0.743859649122807
105,231,0.7473684210526316
105,232,0.7543859649122807
105,233,0.7649122807017544
105,234,0.7894736842105263
105,235,0.7614035087719299
105,236,0.7543859649122807
105,237,0.7684210526315789
105,238,0.7719298245614035
105,239,0.7684210526315789
105,240,0.7929824561403509
105,241,0.7614035087719299
105,242,0.7543859649122807
105,243,0.7824561403508772
105,244,0.7824561403508772
105,245,0.7508771929824561
105,246,0.7614035087719299
105,247,0.7824561403508772
105,248,0.7614035087719299
105,249,0.7649122807017544
105,250,0.7824561403508772
105,251,0.743859649122807
105,252,0.7684210526315789
105,253,0.7649122807017544
105,254,0.7403508771929824
105,255,0.7649122807017544
105,256,0.7649122807017544
105,257,0.7649122807017544
105,258,0.7578947368421053
105,259,0.7684210526315789
106,230,0.7578947368421053
106,231,0.7719298245614035
106,232,0.7684210526315789
106,233,0.7789473684210526
106,234,0.7649122807017544
106,235,0.7649122807017544
106,236,0.7543859649122807
106,237,0.7894736842105263
106,238,0.743859649122807
106,239,0.7578947368421053
106,240,0.7614035087719299
106,241,0.7789473684210526
106,242,0.7578947368421053
106,243,0.7789473684210526
106,244,0.7719298245614035
106,245,0.7649122807017544
106,246,0.7789473684210526
106,247,0.775438596491228
106,248,0.7789473684210526
106,249,0.7649122807017544
106,250,0.7684210526315789
106,251,0.775438596491228
106,252,0.743859649122807
106,253,0.7473684210526316
106,254,0.7719298245614035
106,255,0.7508771929824561
106,256,0.7649122807017544
106,257,0.7719298245614035
106,258,0.7719298245614035
106,259,0.7403508771929824
107,230,0.7719298245614035
107,231,0.7403508771929824
107,232,0.7543859649122807
107,233,0.7684210526315789
107,234,0.7649122807017544
107,235,0.7789473684210526
107,236,0.775438596491228
107,237,0.7543859649122807
107,238,0.7614035087719299
107,239,0.743859649122807
107,240,0.7578947368421053
107,241,0.7719298245614035
107,242,0.7964912280701755
107,243,0.7719298245614035
107,244,0.7824561403508772
107,245,0.775438596491228
107,246,0.7578947368421053
107,247,0.7824561403508772
107,248,0.7719298245614035
107,249,0.7684210526315789
107,250,0.7508771929824561
107,251,0.7859649122807018
107,252,0.7578947368421053
107,253,0.7649122807017544
107,254,0.7508771929824561
107,255,0.7333333333333333
107,256,0.7508771929824561
107,257,0.743859649122807
107,258,0.7649122807017544
107,259,0.743859649122807
108,230,0.7719298245614035
108,231,0.7508771929824561
108,232,0.775438596491228
108,233,0.7789473684210526
108,234,0.7684210526315789
108,235,0.7789473684210526
108,236,0.7789473684210526
108,237,0.7719298245614035
108,238,0.7929824561403509
108,239,0.7789473684210526
108,240,0.7649122807017544
108,241,0.7508771929824561
108,242,0.7543859649122807
108,243,0.7578947368421053
108,244,0.7508771929824561
108,245,0.7719298245614035
108,246,0.7649122807017544
108,247,0.7719298245614035
108,248,0.7824561403508772
108,249,0.7614035087719299
108,250,0.7649122807017544
108,251,0.775438596491228
108,252,0.7578947368421053
108,253,0.743859649122807
108,254,0.743859649122807
108,255,0.7578947368421053
108,256,0.7578947368421053
108,257,0.7473684210526316
108,258,0.7543859649122807
108,259,0.7543859649122807
109,230,0.7684210526315789
109,231,0.7789473684210526
109,232,0.7684210526315789
109,233,0.7473684210526316
109,234,0.7473684210526316
109,235,0.775438596491228
109,236,0.7473684210526316
109,237,0.7789473684210526
109,238,0.7578947368421053
109,239,0.7684210526315789
109,240,0.7719298245614035
109,241,0.7649122807017544
109,242,0.7508771929824561
109,243,0.7614035087719299
109,244,0.7719298245614035
109,245,0.7684210526315789
109,246,0.7578947368421053
109,247,0.775438596491228
109,248,0.7473684210526316
109,249,0.7684210526315789
109,250,0.7508771929824561
109,251,0.7578947368421053
109,252,0.7543859649122807
109,253,0.7333333333333333
109,254,0.7508771929824561
109,255,0.775438596491228
109,256,0.7403508771929824
109,257,0.7543859649122807
109,258,0.7719298245614035
109,259,0.7403508771929824
110,230,0.7684210526315789
110,231,0.7578947368421053
110,232,0.7859649122807018
110,233,0.7578947368421053
110,234,0.7719298245614035
110,235,0.7649122807017544
110,236,0.7508771929824561
110,237,0.7929824561403509
110,238,0.7719298245614035
110,239,0.7614035087719299
110,240,0.7684210526315789
110,241,0.775438596491228
110,242,0.7684210526315789
110,243,0.7684210526315789
110,244,0.7859649122807018
110,245,0.7684210526315789
110,246,0.775438596491228
110,247,0.7684210526315789
110,248,0.7719298245614035
110,249,0.7614035087719299
110,250,0.743859649122807
110,251,0.7614035087719299
110,252,0.7859649122807018
110,253,0.743859649122807
110,254,0.7614035087719299
110,255,0.775438596491228
110,256,0.743859649122807
110,257,0.7614035087719299
110,258,0.7684210526315789
110,259,0.7578947368421053
111,230,0.7649122807017544
111,231,0.7614035087719299
111,232,0.7473684210526316
111,233,0.7578947368421053
111,234,0.7614035087719299
111,235,0.7543859649122807
111,236,0.7684210526315789
111,237,0.7543859649122807
111,238,0.7649122807017544
111,239,0.7824561403508772
111,240,0.7859649122807018
111,241,0.7859649122807018
111,242,0.7543859649122807
111,243,0.7824561403508772
111,244,0.7824561403508772
111,245,0.7614035087719299
111,246,0.7578947368421053
111,247,0.775438596491228
111,248,0.7473684210526316
111,249,0.7368421052631579
111,250,0.7543859649122807
111,251,0.7614035087719299
111,252,0.7719298245614035
111,253,0.7614035087719299
111,254,0.7789473684210526
111,255,0.7649122807017544
111,256,0.7473684210526316
111,257,0.7508771929824561
111,258,0.7473684210526316
111,259,0.7649122807017544
112,230,0.775438596491228
112,231,0.7508771929824561
112,232,0.7543859649122807
112,233,0.7473684210526316
112,234,0.7543859649122807
112,235,0.7543859649122807
112,236,0.7894736842105263
112,237,0.7649122807017544
112,238,0.7473684210526316
112,239,0.7789473684210526
112,240,0.7719298245614035
112,241,0.7719298245614035
112,242,0.7649122807017544
112,243,0.7649122807017544
112,244,0.7719298245614035
112,245,0.7614035087719299
112,246,0.7614035087719299
112,247,0.7473684210526316
112,248,0.7649122807017544
112,249,0.7543859649122807
112,250,0.7684210526315789
112,251,0.7684210526315789
112,252,0.7789473684210526
112,253,0.7543859649122807
112,254,0.7719298245614035
112,255,0.7684210526315789
112,256,0.7614035087719299
112,257,0.743859649122807
112,258,0.7649122807017544
112,259,0.7614035087719299
113,230,0.7578947368421053
113,231,0.7578947368421053
113,232,0.7368421052631579
113,233,0.775438596491228
113,234,0.775438596491228
113,235,0.7578947368421053
113,236,0.7578947368421053
113,237,0.7824561403508772
113,238,0.7719298245614035
113,239,0.7929824561403509
113,240,0.7508771929824561
113,241,0.775438596491228
113,242,0.7719298245614035
113,243,0.7824561403508772
113,244,0.7684210526315789
113,245,0.7578947368421053
113,246,0.7684210526315789
113,247,0.7508771929824561
113,248,0.7684210526315789
113,249,0.7508771929824561
113,250,0.7403508771929824
113,251,0.7614035087719299
113,252,0.7684210526315789
113,253,0.7649122807017544
113,254,0.7649122807017544
113,255,0.7578947368421053
113,256,0.7719298245614035
113,257,0.7508771929824561
113,258,0.7649122807017544
113,259,0.7578947368421053
114,230,0.7614035087719299
114,231,0.7578947368421053
114,232,0.7578947368421053
114,233,0.743859649122807
114,234,0.7403508771929824
114,235,0.7508771929824561
114,236,0.7649122807017544
114,237,0.7684210526315789
114,238,0.7649122807017544
114,239,0.7859649122807018
114,240,0.775438596491228
114,241,0.7719298245614035
114,242,0.7684210526315789
114,243,0.7684210526315789
114,244,0.7543859649122807
114,245,0.7543859649122807
114,246,0.7649122807017544
114,247,0.775438596491228
114,248,0.7578947368421053
114,249,0.7578947368421053
114,250,0.7403508771929824
114,251,0.7719298245614035
114,252,0.7719298245614035
114,253,0.7543859649122807
114,254,0.7578947368421053
114,255,0.7614035087719299
114,256,0.7403508771929824
114,257,0.7543859649122807
114,258,0.7508771929824561
114,259,0.7649122807017544
115,230,0.7719298245614035
115,231,0.775438596491228
115,232,0.7649122807017544
115,233,0.7929824561403509
115,234,0.7789473684210526
115,235,0.7684210526315789
115,236,0.7614035087719299
115,237,0.7824561403508772
115,238,0.7473684210526316
115,239,0.7719298245614035
115,240,0.7614035087719299
115,241,0.7368421052631579
115,242,0.7789473684210526
115,243,0.775438596491228
115,244,0.7473684210526316
115,245,0.7859649122807018
115,246,0.7859649122807018
115,247,0.7649122807017544
115,248,0.7684210526315789
115,249,0.7473684210526316
115,250,0.7578947368421053
115,251,0.7789473684210526
115,252,0.7824561403508772
115,253,0.7684210526315789
115,254,0.7614035087719299
115,255,0.7578947368421053
115,256,0.7719298245614035
115,257,0.7614035087719299
115,258,0.7473684210526316
115,259,0.7684210526315789
116,230,0.7719298245614035
116,231,0.7614035087719299
116,232,0.7684210526315789
116,233,0.7824561403508772
116,234,0.7649122807017544
116,235,0.7578947368421053
116,236,0.7894736842105263
116,237,0.7368421052631579
116,238,0.7508771929824561
116,239,0.7684210526315789
116,240,0.7789473684210526
116,241,0.7789473684210526
116,242,0.7473684210526316
116,243,0.7859649122807018
116,244,0.7543859649122807
116,245,0.775438596491228
116,246,0.7649122807017544
116,247,0.7649122807017544
116,248,0.7333333333333333
116,249,0.7508771929824561
116,250,0.7649122807017544
116,251,0.7614035087719299
116,252,0.8035087719298246
116,253,0.7543859649122807
116,254,0.7578947368421053
116,255,0.7508771929824561
116,256,0.7473684210526316
116,257,0.7578947368421053
116,258,0.7543859649122807
116,259,0.7473684210526316
117,230,0.7473684210526316
117,231,0.7614035087719299
117,232,0.7508771929824561
117,233,0.7473684210526316
117,234,0.7649122807017544
117,235,0.7789473684210526
117,236,0.7719298245614035
117,237,0.775438596491228
117,238,0.7614035087719299
117,239,0.7649122807017544
117,240,0.7578947368421053
117,241,0.743859649122807
117,242,0.7578947368421053
117,243,0.7824561403508772
117,244,0.7789473684210526
117,245,0.7508771929824561
117,246,0.7578947368421053
117,247,0.7508771929824561
117,248,0.7543859649122807
117,249,0.7859649122807018
117,250,0.7614035087719299
117,251,0.7578947368421053
117,252,0.7649122807017544
117,253,0.775438596491228
117,254,0.7719298245614035
117,255,0.7719298245614035
117,256,0.7719298245614035
117,257,0.7543859649122807
117,258,0.7508771929824561
117,259,0.7578947368421053
118,230,0.7824561403508772
118,231,0.7578947368421053
118,232,0.7473684210526316
118,233,0.7789473684210526
118,234,0.7719298245614035
118,235,0.7649122807017544
118,236,0.7894736842105263
118,237,0.7719298245614035
118,238,0.743859649122807
118,239,0.7684210526315789
118,240,0.7614035087719299
118,241,0.7543859649122807
118,242,0.7789473684210526
118,243,0.7789473684210526
118,244,0.7614035087719299
118,245,0.7684210526315789
118,246,0.743859649122807
118,247,0.7543859649122807
118,248,0.7719298245614035
118,249,0.7649122807017544
118,250,0.7473684210526316
118,251,0.7368421052631579
118,252,0.7578947368421053
118,253,0.7684210526315789
118,254,0.7543859649122807
118,255,0.7684210526315789
118,256,0.7684210526315789
118,257,0.7719298245614035
118,258,0.7894736842105263
118,259,0.743859649122807
119,230,0.7684210526315789
119,231,0.7684210526315789
119,232,0.7578947368421053
119,233,0.7649122807017544
119,234,0.7859649122807018
119,235,0.7614035087719299
119,236,0.7824561403508772
119,237,0.7649122807017544
119,238,0.7473684210526316
119,239,0.7824561403508772
119,240,0.7649122807017544
119,241,0.7719298245614035
119,242,0.7403508771929824
119,243,0.7684210526315789
119,244,0.7649122807017544
119,245,0.7719298245614035
119,246,0.7614035087719299
119,247,0.7719298245614035
119,248,0.7789473684210526
119,249,0.7333333333333333
119,250,0.7614035087719299
119,251,0.7789473684210526
119,252,0.775438596491228
119,253,0.775438596491228
119,254,0.7789473684210526
119,255,0.7473684210526316
119,256,0.7578947368421053
119,257,0.7403508771929824
119,258,0.7684210526315789
119,259,0.7684210526315789
120,230,0.7824561403508772
120,231,0.7508771929824561
120,232,0.7543859649122807
120,233,0.7789473684210526
120,234,0.7789473684210526
120,235,0.7543859649122807
120,236,0.7859649122807018
120,237,0.7789473684210526
120,238,0.7719298245614035
120,239,0.7649122807017544
120,240,0.7649122807017544
120,241,0.7684210526315789
120,242,0.7578947368421053
120,243,0.7614035087719299
120,244,0.7578947368421053
120,245,0.7824561403508772
120,246,0.775438596491228
120,247,0.7684210526315789
120,248,0.7543859649122807
120,249,0.7578947368421053
120,250,0.7719298245614035
120,251,0.7684210526315789
120,252,0.7298245614035088
120,253,0.7614035087719299
120,254,0.7684210526315789
120,255,0.7578947368421053
120,256,0.7649122807017544
120,257,0.7649122807017544
120,258,0.7649122807017544
120,259,0.7684210526315789
121,230,0.775438596491228
121,231,0.7543859649122807
121,232,0.7614035087719299
121,233,0.7649122807017544
121,234,0.7578947368421053
121,235,0.7789473684210526
121,236,0.7543859649122807
121,237,0.775438596491228
121,238,0.7614035087719299
121,239,0.7578947368421053
121,240,0.775438596491228
121,241,0.7578947368421053
121,242,0.7824561403508772
121,243,0.7894736842105263
121,244,0.7929824561403509
121,245,0.7719298245614035
121,246,0.7508771929824561
121,247,0.7859649122807018
121,248,0.7614035087719299
121,249,0.7929824561403509
121,250,0.7543859649122807
121,251,0.7789473684210526
121,252,0.7824561403508772
121,253,0.743859649122807
121,254,0.7929824561403509
121,255,0.7789473684210526
121,256,0.7649122807017544
121,257,0.7649122807017544
121,258,0.7473684210526316
121,259,0.7578947368421053
122,230,0.7649122807017544
122,231,0.7649122807017544
122,232,0.7684210526315789
122,233,0.7684210526315789
122,234,0.7578947368421053
122,235,0.7719298245614035
122,236,0.7894736842105263
122,237,0.7789473684210526
122,238,0.7614035087719299
122,239,0.7508771929824561
122,240,0.7649122807017544
122,241,0.7614035087719299
122,242,0.7543859649122807
122,243,0.7614035087719299
122,244,0.775438596491228
122,245,0.7614035087719299
122,246,0.7578947368421053
122,247,0.7824561403508772
122,248,0.7543859649122807
122,249,0.7719298245614035
122,250,0.7964912280701755
122,251,0.7543859649122807
122,252,0.7543859649122807
122,253,0.7614035087719299
122,254,0.7649122807017544
122,255,0.7508771929824561
122,256,0.7649122807017544
122,257,0.7684210526315789
122,258,0.7614035087719299
122,259,0.7508771929824561
123,230,0.7684210526315789
123,231,0.7684210526315789
123,232,0.7543859649122807
123,233,0.7578947368421053
123,234,0.7649122807017544
123,235,0.7789473684210526
123,236,0.7894736842105263
123,237,0.7719298245614035
123,238,0.7543859649122807
123,239,0.7508771929824561
123,240,0.775438596491228
123,241,0.775438596491228
123,242,0.7789473684210526
123,243,0.7578947368421053
123,244,0.7649122807017544
123,245,0.775438596491228
123,246,0.7719298245614035
123,247,0.7684210526315789
123,248,0.7649122807017544
123,249,0.7614035087719299
123,250,0.7719298245614035
123,251,0.7824561403508772
123,252,0.775438596491228
123,253,0.7719298245614035
123,254,0.7789473684210526
123,255,0.7894736842105263
123,256,0.775438596491228
123,257,0.775438596491228
123,258,0.7789473684210526
123,259,0.7403508771929824
124,230,0.7789473684210526
124,231,0.7684210526315789
124,232,0.7508771929824561
124,233,0.7929824561403509
124,234,0.775438596491228
124,235,0.7543859649122807
124,236,0.8035087719298246
124,237,0.7614035087719299
124,238,0.775438596491228
124,239,0.7684210526315789
124,240,0.7684210526315789
124,241,0.7824561403508772
124,242,0.7719298245614035
124,243,0.7684210526315789
124,244,0.7824561403508772
124,245,0.7649122807017544
124,246,0.7684210526315789
124,247,0.7894736842105263
124,248,0.7578947368421053
124,249,0.7649122807017544
124,250,0.743859649122807
124,251,0.7824561403508772
124,252,0.7684210526315789
124,253,0.7789473684210526
124,254,0.775438596491228
124,255,0.7789473684210526
124,256,0.7649122807017544
124,257,0.7578947368421053
124,258,0.7508771929824561
124,259,0.7543859649122807
125,230,0.7508771929824561
125,231,0.7859649122807018
125,232,0.7649122807017544
125,233,0.7614035087719299
125,234,0.7543859649122807
125,235,0.7649122807017544
125,236,0.7789473684210526
125,237,0.7789473684210526
125,238,0.775438596491228
125,239,0.743859649122807
125,240,0.7578947368421053
125,241,0.7649122807017544
125,242,0.775438596491228
125,243,0.7614035087719299
125,244,0.7578947368421053
125,245,0.7719298245614035
125,246,0.7543859649122807
125,247,0.7859649122807018
125,248,0.7719298245614035
125,249,0.7543859649122807
125,250,0.7824561403508772
125,251,0.775438596491228
125,252,0.7543859649122807
125,253,0.7578947368421053
125,254,0.7543859649122807
125,255,0.7684210526315789
125,256,0.7473684210526316
125,257,0.7578947368421053
125,258,0.7508771929824561
125,259,0.7508771929824561
126,230,0.7684210526315789
126,231,0.7824561403508772
126,232,0.7859649122807018
126,233,0.7824561403508772
126,234,0.7614035087719299
126,235,0.7614035087719299
126,236,0.7719298245614035
126,237,0.7684210526315789
126,238,0.7508771929824561
126,239,0.7649122807017544
126,240,0.7859649122807018
126,241,0.7859649122807018
126,242,0.7824561403508772
126,243,0.7614035087719299
126,244,0.7649122807017544
126,245,0.7543859649122807
126,246,0.7859649122807018
126,247,0.7543859649122807
126,248,0.7649122807017544
126,249,0.7614035087719299
126,250,0.7789473684210526
126,251,0.7403508771929824
126,252,0.7789473684210526
126,253,0.7614035087719299
126,254,0.775438596491228
126,255,0.7614035087719299
126,256,0.7719298245614035
126,257,0.7578947368421053
126,258,0.7578947368421053
126,259,0.7508771929824561
127,230,0.7789473684210526
127,231,0.7508771929824561
127,232,0.7543859649122807
127,233,0.775438596491228
127,234,0.7719298245614035
127,235,0.7543859649122807
127,236,0.7859649122807018
127,237,0.775438596491228
127,238,0.7649122807017544
127,239,0.7614035087719299
127,240,0.7684210526315789
127,241,0.7649122807017544
127,242,0.775438596491228
127,243,0.7789473684210526
127,244,0.775438596491228
127,245,0.7859649122807018
127,246,0.7719298245614035
127,247,0.7578947368421053
127,248,0.7508771929824561
127,249,0.775438596491228
127,250,0.7719298245614035
127,251,0.743859649122807
127,252,0.7824561403508772
127,253,0.7614035087719299
127,254,0.7614035087719299
127,255,0.7578947368421053
127,256,0.7684210526315789
127,257,0.7649122807017544
127,258,0.7578947368421053
127,259,0.7543859649122807
128,230,0.7719298245614035
128,231,0.7684210526315789
128,232,0.7578947368421053
128,233,0.7543859649122807
128,234,0.7684210526315789
128,235,0.7649122807017544
128,236,0.7964912280701755
128,237,0.7719298245614035
128,238,0.7824561403508772
128,239,0.7333333333333333
128,240,0.7719298245614035
128,241,0.7578947368421053
128,242,0.7614035087719299
128,243,0.7649122807017544
128,244,0.7894736842105263
128,245,0.7964912280701755
128,246,0.7789473684210526
128,247,0.7789473684210526
128,248,0.7614035087719299
128,249,0.7929824561403509
128,250,0.7614035087719299
128,251,0.7614035087719299
128,252,0.7649122807017544
128,253,0.7614035087719299
128,254,0.7684210526315789
128,255,0.7508771929824561
128,256,0.7684210526315789
128,257,0.7859649122807018
128,258,0.7649122807017544
128,259,0.7684210526315789
129,230,0.7859649122807018
129,231,0.7473684210526316
129,232,0.7543859649122807
129,233,0.7894736842105263
129,234,0.775438596491228
129,235,0.7684210526315789
129,236,0.7684210526315789
129,237,0.7894736842105263
129,238,0.7649122807017544
129,239,0.7543859649122807
129,240,0.7719298245614035
129,241,0.7789473684210526
129,242,0.7578947368421053
129,243,0.775438596491228
129,244,0.7894736842105263
129,245,0.775438596491228
129,246,0.7789473684210526
129,247,0.7824561403508772
129,248,0.7649122807017544
129,249,0.7929824561403509
129,250,0.7578947368421053
129,251,0.7578947368421053
129,252,0.7543859649122807
129,253,0.7473684210526316
129,254,0.7543859649122807
129,255,0.7649122807017544
129,256,0.7614035087719299
129,257,0.7684210526315789
129,258,0.7649122807017544
129,259,0.7719298245614035
130,230,0.7719298245614035
130,231,0.7578947368421053
130,232,0.7684210526315789
130,233,0.7859649122807018
130,234,0.7578947368421053
130,235,0.7894736842105263
130,236,0.7578947368421053
130,237,0.7684210526315789
130,238,0.775438596491228
130,239,0.7508771929824561
130,240,0.7649122807017544
130,241,0.7789473684210526
130,242,0.7719298245614035
130,243,0.775438596491228
130,244,0.7964912280701755
130,245,0.7508771929824561
130,246,0.7789473684210526
130,247,0.7719298245614035
130,248,0.7719298245614035
130,249,0.7649122807017544
130,250,0.7859649122807018
130,251,0.7649122807017544
130,252,0.7614035087719299
130,253,0.7578947368421053
130,254,0.7929824561403509
130,255,0.7614035087719299
130,256,0.7614035087719299
130,257,0.7719298245614035
130,258,0.7719298245614035
130,259,0.7543859649122807
131,230,0.7649122807017544
131,231,0.7859649122807018
131,232,0.7719298245614035
131,233,0.7684210526315789
131,234,0.7684210526315789
131,235,0.8
131,236,0.7859649122807018
131,237,0.7894736842105263
131,238,0.7719298245614035
131,239,0.7508771929824561
131,240,0.7859649122807018
131,241,0.7649122807017544
131,242,0.7578947368421053
131,243,0.7824561403508772
131,244,0.7614035087719299
131,245,0.7614035087719299
131,246,0.7684210526315789
131,247,0.7894736842105263
131,248,0.775438596491228
131,249,0.7649122807017544
131,250,0.775438596491228
131,251,0.7614035087719299
131,252,0.775438596491228
131,253,0.743859649122807
131,254,0.7789473684210526
131,255,0.775438596491228
131,256,0.7684210526315789
131,257,0.7543859649122807
131,258,0.7614035087719299
131,259,0.7789473684210526
132,230,0.7614035087719299
132,231,0.7824561403508772
132,232,0.7578947368421053
132,233,0.7719298245614035
132,234,0.7824561403508772
132,235,0.7684210526315789
132,236,0.7614035087719299
132,237,0.7824561403508772
132,238,0.7824561403508772
132,239,0.7719298245614035
132,240,0.7964912280701755
132,241,0.7508771929824561
132,242,0.7649122807017544
132,243,0.7719298245614035
132,244,0.7614035087719299
132,245,0.7684210526315789
132,246,0.7684210526315789
132,247,0.7719298245614035
132,248,0.775438596491228
132,249,0.7508771929824561
132,250,0.7684210526315789
132,251,0.7649122807017544
132,252,0.7614035087719299
132,253,0.7684210526315789
132,254,0.7684210526315789
132,255,0.7649122807017544
132,256,0.7614035087719299
132,257,0.7614035087719299
132,258,0.7859649122807018
132,259,0.7614035087719299
133,230,0.7403508771929824
133,231,0.7719298245614035
133,232,0.7964912280701755
133,233,0.743859649122807
133,234,0.7649122807017544
133,235,0.7614035087719299
133,236,0.7894736842105263
133,237,0.7543859649122807
133,238,0.7789473684210526
133,239,0.7859649122807018
133,240,0.7649122807017544
133,241,0.7684210526315789
133,242,0.7684210526315789
133,243,0.7824561403508772
133,244,0.7789473684210526
133,245,0.7614035087719299
133,246,0.7719298245614035
133,247,0.7824561403508772
133,248,0.7824561403508772
133,249,0.7684210526315789
133,250,0.7543859649122807
133,251,0.7789473684210526
133,252,0.7684210526315789
133,253,0.7649122807017544
133,254,0.7719298245614035
133,255,0.7824561403508772
133,256,0.7614035087719299
133,257,0.7789473684210526
133,258,0.7614035087719299
133,259,0.7543859649122807
134,230,0.7578947368421053
134,231,0.7824561403508772
134,232,0.7649122807017544
134,233,0.7614035087719299
134,234,0.7964912280701755
134,235,0.775438596491228
134,236,0.7789473684210526
134,237,0.7578947368421053
134,238,0.7578947368421053
134,239,0.7614035087719299
134,240,0.775438596491228
134,241,0.7719298245614035
134,242,0.7719298245614035
134,243,0.8
134,244,0.7859649122807018
134,245,0.7719298245614035
134,246,0.7929824561403509
134,247,0.775438596491228
134,248,0.7789473684210526
134,249,0.7719298245614035
134,250,0.7614035087719299
134,251,0.7859649122807018
134,252,0.7578947368421053
134,253,0.7614035087719299
134,254,0.7824561403508772
134,255,0.7719298245614035
134,256,0.7543859649122807
134,257,0.7649122807017544
134,258,0.7614035087719299
134,259,0.775438596491228
135,230,0.7684210526315789
135,231,0.7719298245614035
135,232,0.775438596491228
135,233,0.7649122807017544
135,234,0.7789473684210526
135,235,0.7719298245614035
135,236,0.7859649122807018
135,237,0.7789473684210526
135,238,0.7824561403508772
135,239,0.7578947368421053
135,240,0.7929824561403509
135,241,0.7824561403508772
135,242,0.7578947368421053
135,243,0.7649122807017544
135,244,0.7719298245614035
135,245,0.775438596491228
135,246,0.7543859649122807
135,247,0.775438596491228
135,248,0.7543859649122807
135,249,0.7578947368421053
135,250,0.7824561403508772
135,251,0.7614035087719299
135,252,0.7578947368421053
135,253,0.7614035087719299
135,254,0.7719298245614035
135,255,0.7578947368421053
135,256,0.7614035087719299
135,257,0.7789473684210526
135,258,0.7649122807017544
135,259,0.7824561403508772
136,230,0.7719298245614035
